id,source,target,date,time,amount,currency
26f9f3b8-3ab4-4c59-80c7-156cfefc82de,89840808-8c6e-4b40-99de-6ee49352bcfd,9ca76d5e-0dfe-4267-a72a-2b2a509b28fd,03/01/2015,04:10:38,2246.55,
5d539a29-3879-4972-87a4-02e2c8cdbcab,2b71c8cb-8069-4b08-9da3-c7870f44dae7,b6c6e5eb-36ac-48e2-9eea-9f0385393998,03/01/2015,04:10:50,4906.11,
68e52436-b89b-4a86-ae4a-848a380c5952,6e5b23bf-99f2-4e82-b562-5c6a97b7f3f6,f71e0fd8-260b-4723-8ee8-b6d2ece4e550,03/01/2015,06:10:07,2246.55,
ad2a563a-7f19-4f02-b639-bbc0000348ec,35da1c20-2c41-477b-b381-85e82b3a13a1,2b71c8cb-8069-4b08-9da3-c7870f44dae7,03/01/2015,06:10:19,19600.7,
d8bd42ec-9a85-47ac-b7a2-e7af50ded397,9c1a02be-e1df-41df-b165-e13ebe0a5446,6e5b23bf-99f2-4e82-b562-5c6a97b7f3f6,03/01/2015,06:10:31,2947.63,
aa59b74b-26d2-4bad-b3de-487e7352c7f7,752800ce-71e5-483a-a244-ddd9dd5df450,9ca76d5e-0dfe-4267-a72a-2b2a509b28fd,03/01/2015,06:10:43,2246.55,
80d0b023-53a8-4c45-93db-1b73d3a665ff,a9a55a1f-d9c3-4219-91fe-74cdb8e28b90,9c1a02be-e1df-41df-b165-e13ebe0a5446,03/01/2015,06:10:55,4906.11,
e25465a8-19f7-42aa-80e8-3adf01298350,60413328-c551-4db9-a031-baa19de66567,3583cd7d-014d-4abb-a01e-14a1414b7122,03/01/2015,06:19:11,2.34215,
5e962b37-5c00-4b06-870d-bc23437d23f2,82d5f218-87d9-483f-be2c-c9713aa2fd9a,da3df803-e694-48c1-8e08-e81134830d4b,03/01/2015,06:20:52,4.10618,
a3f1a397-d1dd-4b08-8fd8-771375b8d15b,b9caebd1-d7cc-4d8d-8fd0-8c7fd6c6e2a7,27a07652-e18d-48f8-8478-27e732925397,03/01/2015,07:27:31,11232.7,
d0e2babf-dcce-4553-a9a9-5f89dccc90ba,cd86fd7b-3c4a-44a0-9d19-e805c65f909e,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,03/01/2015,08:10:00,2947.63,
47d6885b-5e16-4f51-87ff-08403bfccc90,89840808-8c6e-4b40-99de-6ee49352bcfd,f71e0fd8-260b-4723-8ee8-b6d2ece4e550,03/01/2015,08:10:12,2246.55,
2d11c8f5-31ad-416f-be2a-7d28f301dc38,03dd228f-b6a9-49c3-861e-711770f11a35,4bc418b5-35fb-45b8-bccf-ed3927d5e1f2,03/01/2015,08:10:24,4906.11,
1feb80ff-c51e-4099-b1b0-6033ee553869,4bc418b5-35fb-45b8-bccf-ed3927d5e1f2,6e5b23bf-99f2-4e82-b562-5c6a97b7f3f6,03/01/2015,08:10:36,2947.63,
c00c9e85-38c4-4521-b836-15e1a2ec6df3,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,9ca76d5e-0dfe-4267-a72a-2b2a509b28fd,03/01/2015,08:10:48,2246.55,
a6fe8df3-caa2-4169-b65d-e42cd5a9fdfc,fadadcb8-2fd8-44d0-b50b-9bb77b0e956a,a7de8922-df18-40fe-b288-775a1f99f07c,03/01/2015,08:38:29,4.11048,
52139440-d90e-4cfa-abaf-3836b9572fbe,4c830206-a68d-4b69-83fe-b42748719a48,27a07652-e18d-48f8-8478-27e732925397,03/01/2015,09:37:11,11232.7,
7d018da1-dd40-49e5-9521-c40a8fd67736,b6c6e5eb-36ac-48e2-9eea-9f0385393998,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,03/01/2015,10:10:05,2947.63,
bd2ba76e-dd8a-42e6-b127-2b1c71ce703a,752800ce-71e5-483a-a244-ddd9dd5df450,f71e0fd8-260b-4723-8ee8-b6d2ece4e550,03/01/2015,10:10:17,2246.55,
9eb6002b-28fc-4dac-8bf4-b4273d8efe30,a9a55a1f-d9c3-4219-91fe-74cdb8e28b90,cd86fd7b-3c4a-44a0-9d19-e805c65f909e,03/01/2015,10:10:29,4906.11,
e480e32d-df8e-47e8-b5c9-437f412badfa,6e5b23bf-99f2-4e82-b562-5c6a97b7f3f6,68beca92-876e-401b-93a9-ed8c9182f1de,03/01/2015,10:10:41,2246.55,
0398b521-071b-42d0-881b-89b8389481b0,9a37289e-b1ea-47b3-bfcf-090fc7d4887b,9ca76d5e-0dfe-4267-a72a-2b2a509b28fd,03/01/2015,10:10:53,2246.55,
012c5f0d-10f9-4259-9d30-ca88b906cbd6,9ee570b7-fd64-46a1-8563-f4381058e0ed,88bd40c4-855d-42e1-ae99-9deae8679547,03/01/2015,10:22:48,2.77539,
d96f31b8-7fa9-4a5e-ae90-03fa98fc70c6,fad56dd4-0e08-4589-9208-b6254b0b86e8,87b7bfff-3df8-477a-ba28-082ddcc2dcd5,03/01/2015,12:05:55,0.70942,
a01bc6f9-e9df-40d2-8258-a6b84c3ce409,9c1a02be-e1df-41df-b165-e13ebe0a5446,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,03/01/2015,12:10:10,2947.63,
23c590b0-edd8-4a60-a3e0-84992f597485,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,f71e0fd8-260b-4723-8ee8-b6d2ece4e550,03/01/2015,12:10:22,2246.55,
7612d000-983c-472c-898c-8ec300b555bb,cd86fd7b-3c4a-44a0-9d19-e805c65f909e,89840808-8c6e-4b40-99de-6ee49352bcfd,03/01/2015,12:10:34,2947.63,
fdd75050-66f2-4a2a-adbd-88bda3ac4e8c,89840808-8c6e-4b40-99de-6ee49352bcfd,68beca92-876e-401b-93a9-ed8c9182f1de,03/01/2015,12:10:46,2246.55,
023a9ded-b97b-4773-bc88-5dc4f05c251c,03dd228f-b6a9-49c3-861e-711770f11a35,b6c6e5eb-36ac-48e2-9eea-9f0385393998,03/01/2015,12:10:58,4906.11,
1672a35a-fc89-426c-a5ce-ac779df8291e,bdc917e4-00b2-4ecb-a1ef-fbd48b2efc94,7ba7c36b-6b22-44ae-ae0e-c46fc4716f1c,03/01/2015,14:03:02,22.7964,
b8380cfe-8d28-4b3f-b906-67a24a73e99e,2b71c8cb-8069-4b08-9da3-c7870f44dae7,9c1a02be-e1df-41df-b165-e13ebe0a5446,03/01/2015,14:10:03,4906.11,
574f09c3-c947-40b1-84fb-502a2e230b9d,4bc418b5-35fb-45b8-bccf-ed3927d5e1f2,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,03/01/2015,14:10:15,2947.63,
31628eae-0dce-4beb-ba1b-282ae98eb99b,9a37289e-b1ea-47b3-bfcf-090fc7d4887b,f71e0fd8-260b-4723-8ee8-b6d2ece4e550,03/01/2015,14:10:27,2246.55,
2cc5c129-36e4-4293-98fb-38c2ff2be09c,b6c6e5eb-36ac-48e2-9eea-9f0385393998,89840808-8c6e-4b40-99de-6ee49352bcfd,03/01/2015,14:10:39,2947.63,
19ac3dd5-e962-42d1-af31-291736bc42af,752800ce-71e5-483a-a244-ddd9dd5df450,68beca92-876e-401b-93a9-ed8c9182f1de,03/01/2015,14:10:51,2246.55,
aeab3a9a-da76-4bdb-b9e5-7d32b53b25ff,a9a55a1f-d9c3-4219-91fe-74cdb8e28b90,4bc418b5-35fb-45b8-bccf-ed3927d5e1f2,03/01/2015,16:10:08,4906.11,
2230884b-acac-41f8-9dad-833076fdff53,6e5b23bf-99f2-4e82-b562-5c6a97b7f3f6,4c830206-a68d-4b69-83fe-b42748719a48,03/01/2015,16:10:20,2246.55,
0b971d67-c187-4151-b55e-0a4cc2516f01,35da1c20-2c41-477b-b381-85e82b3a13a1,a9a55a1f-d9c3-4219-91fe-74cdb8e28b90,03/01/2015,16:10:32,19600.7,
f87bbc34-0a32-42a9-ae54-6ea20703ba88,9c1a02be-e1df-41df-b165-e13ebe0a5446,89840808-8c6e-4b40-99de-6ee49352bcfd,03/01/2015,16:10:44,2947.63,
296b379a-9fa3-431a-85ab-908628ff4798,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,68beca92-876e-401b-93a9-ed8c9182f1de,03/01/2015,16:10:56,2246.55,
2df63b72-e61c-4f6e-a83e-aaad3bc0dcfa,49ee342f-f4c9-46f2-a076-5bf0c43a0e88,d296c69d-4641-45f3-adfc-798270701652,03/01/2015,16:52:38,16.156,
8847c5cd-cedc-4bb0-acac-6033110d3a04,9a37289e-b1ea-47b3-bfcf-090fc7d4887b,68beca92-876e-401b-93a9-ed8c9182f1de,03/01/2015,18:10:01,2246.55,
d2f416e1-d344-46f5-b4b1-9adc846f24cc,cd86fd7b-3c4a-44a0-9d19-e805c65f909e,9a37289e-b1ea-47b3-bfcf-090fc7d4887b,03/01/2015,18:10:13,2947.63,
fe077369-aff1-44e4-a8b2-b740bbfeb77f,89840808-8c6e-4b40-99de-6ee49352bcfd,4c830206-a68d-4b69-83fe-b42748719a48,03/01/2015,18:10:25,2246.55,
9227dac7-ce33-4a22-8ab4-edfcaa79cb57,2b71c8cb-8069-4b08-9da3-c7870f44dae7,cd86fd7b-3c4a-44a0-9d19-e805c65f909e,03/01/2015,18:10:37,4906.11,
3a964d9a-b703-4a90-a1f3-2a9b4fd0cbd4,4bc418b5-35fb-45b8-bccf-ed3927d5e1f2,89840808-8c6e-4b40-99de-6ee49352bcfd,03/01/2015,18:10:49,2947.63,
4bf91dec-0b93-4357-9c9a-f9e6a798bab9,35da1c20-2c41-477b-b381-85e82b3a13a1,03dd228f-b6a9-49c3-861e-711770f11a35,03/01/2015,20:10:06,19600.7,
369e679b-b744-4c22-9a8f-99ef548180f0,b6c6e5eb-36ac-48e2-9eea-9f0385393998,9a37289e-b1ea-47b3-bfcf-090fc7d4887b,03/01/2015,20:10:18,2947.63,
c4ecd9aa-6e24-48a0-929f-9fd518f2a3b3,752800ce-71e5-483a-a244-ddd9dd5df450,4c830206-a68d-4b69-83fe-b42748719a48,03/01/2015,20:10:30,2246.55,
756e14dc-bcb9-4050-aa04-e2caf64da887,a9a55a1f-d9c3-4219-91fe-74cdb8e28b90,b6c6e5eb-36ac-48e2-9eea-9f0385393998,03/01/2015,20:10:42,4906.11,
816d2297-94df-432b-85f3-6c7b21d68b17,6e5b23bf-99f2-4e82-b562-5c6a97b7f3f6,b9caebd1-d7cc-4d8d-8fd0-8c7fd6c6e2a7,03/01/2015,20:10:54,2246.55,
74248a49-6132-4304-9e97-769cc4c73b6b,f71e0fd8-260b-4723-8ee8-b6d2ece4e550,27a07652-e18d-48f8-8478-27e732925397,03/01/2015,20:54:42,11232.7,
b1cbd5d2-57da-444d-9bbb-a4b28a4b134a,766e1525-312d-486a-87c2-0a60d37cc88d,37870994-3280-4a85-91ae-023fcee687df,03/01/2015,21:05:10,7.37524,
b5a1a6cf-5d69-4722-b3db-ebb254d0c143,9f7e86c8-703c-42a3-9a2d-1638f692e7d0,7e35398d-7fa2-4bb7-b02b-49f890938065,03/01/2015,21:13:39,16.2257,
398fcb9a-25a6-458c-8c4a-64105d8b7996,03dd228f-b6a9-49c3-861e-711770f11a35,9c1a02be-e1df-41df-b165-e13ebe0a5446,03/01/2015,22:10:11,4906.11,
24f6c548-fde3-4e08-b18b-882a7eb016e8,9c1a02be-e1df-41df-b165-e13ebe0a5446,9a37289e-b1ea-47b3-bfcf-090fc7d4887b,03/01/2015,22:10:23,2947.63,
9c5868c1-bea0-4edd-9924-9d1f5fbda366,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,4c830206-a68d-4b69-83fe-b42748719a48,03/01/2015,22:10:35,2246.55,
71f7d9f2-7bb3-4e3b-b408-eaad358ea1a3,cd86fd7b-3c4a-44a0-9d19-e805c65f909e,752800ce-71e5-483a-a244-ddd9dd5df450,03/01/2015,22:10:47,2947.63,
56a04090-64e2-4da7-a317-048d11a16ce8,89840808-8c6e-4b40-99de-6ee49352bcfd,b9caebd1-d7cc-4d8d-8fd0-8c7fd6c6e2a7,03/01/2015,22:10:59,2246.55,
1f6b830b-3a77-41a3-b73a-1784ba559638,4968076e-a794-4a72-8455-8024e3efc4bf,b280ac07-0fa5-4fc6-b83a-cc64534d3aed,03/01/2015,23:04:34,2.75244,
1da2f8d4-82f3-4938-a16f-55ba66b5bddf,ff777c02-c7a9-430b-8d98-986a467c0ddf,92997963-7ad2-409c-aad7-59bff3b40278,03/01/2015,23:30:37,8.05048,
c57b7df4-d412-4c85-bb6f-0011276b4ed2,7f6a8e4b-cb1d-4295-be53-6aba0febd837,1f4f1142-0241-432e-930f-5b5cfbc9fa3b,03/02/2015,03:39:28,6.58751,
02958f86-7a7d-4181-995c-6b834ca565cb,931dd9d1-0f62-4572-8242-a79df8cb2f7c,f71e0fd8-260b-4723-8ee8-b6d2ece4e550,03/02/2015,04:25:42,12.9829,
a9c7418e-0eeb-4a66-8ee7-5f1c29253d66,4c231d3f-2fee-4a68-9cd2-e6c717db9a7d,f21fcc49-ecb6-4b5e-94ab-7ff9eec001c3,03/02/2015,11:19:19,2.61153,
b4229cf3-2334-4d5f-a261-fc5e599a5284,9e50b426-9d27-41f4-8f46-fe02d1fa78be,be5a9198-32e1-4922-a8bd-aa3825c75d26,03/02/2015,11:36:32,0.496316,
820d199b-18ad-4235-a408-705cd8f2616d,f825edcd-1c6a-4f2e-b348-5d688589b41b,d1eba86c-b948-4b05-af62-f3467e92217d,03/02/2015,13:59:25,7.79797,
2d8baed1-1741-44d4-a065-e51febb5768d,dbb44c90-23c4-4101-acda-13a0d5d63e5d,2132a902-7930-405a-aca0-da0160c06b4e,03/02/2015,17:46:41,0.868353,
915b8cfc-548a-4f74-8371-2212f7d0a63c,34c6a055-76ac-4779-a0ba-d90c39a975ef,bd97a712-73de-4f83-9256-1a7e43101647,03/02/2015,20:44:43,9.07501,
32b9269c-6036-49d7-9145-21fe87c0b500,83b00922-ee3f-46c3-beef-d22b6f9ccff0,314b63ec-e893-4a53-a9cc-d0903a9221c6,03/03/2015,01:27:27,12.9979,
4284734d-8106-413b-a993-50c1c7cf61f6,785261f5-5267-4182-b4a3-bfbf2a8f4f0f,4da9aab1-f229-4c3b-9340-fbb36a2fdc1e,03/03/2015,05:59:49,17.3367,
500f4177-0ff2-4461-ad0b-8200a659d835,e6252039-a9b2-49db-801b-0e0168c5a210,a20d8a51-182b-427d-a284-ad087b66fd5d,03/03/2015,10:36:00,15.1525,
f7c7ab1f-4814-4af4-870c-f78c353b0880,590c1bb8-1ff4-4ebe-8488-fe8dd413d4a3,f082544a-a64c-4362-9f35-af81d3b5dc63,03/03/2015,12:14:20,0.453802,
4a6464a7-93a7-46d9-b92e-3a7af3806ecc,78c50c60-9777-4413-abaf-34c3815a4d0b,be5a9198-32e1-4922-a8bd-aa3825c75d26,03/03/2015,13:18:06,22.2985,
88a2e2a6-8fb2-4542-9c0d-307a893256c3,e90cb0bc-5514-409c-ae03-f9e3063491c4,60413328-c551-4db9-a031-baa19de66567,03/03/2015,14:51:14,32.5228,
ea616413-314b-4c20-b7c3-e6cc462d969c,4ddccdcc-a012-4023-98c8-0498dc2ad3ac,7feb5078-a18f-4859-a45b-93accdd91a46,03/03/2015,18:10:28,13.0746,
632c88ae-7475-4b8f-88de-3f1fca53e93d,40ed21f1-56ee-49e3-b77b-ffd3491726ae,60413328-c551-4db9-a031-baa19de66567,03/03/2015,19:05:20,5.57372,
45796abe-bea6-42af-ab85-a4f0a42beaf0,716666cc-7c42-4c0f-8c4d-0784070214f2,cf04c1d9-09de-4342-a5d1-e3d6f15c90c2,03/03/2015,21:46:16,24.1146,
d097976d-92c1-45dd-9c60-0bf5d6838653,0fe8fd0c-14da-489f-a6a6-2befe75f42ef,fcb53be7-3fd8-4369-a617-6dcb30808426,03/04/2015,00:20:20,24.3372,
316b9f5c-9fb5-4551-85eb-c2e77a4fc096,8a31a402-57f0-4b0b-9c8c-b37890b0d54c,8a84de7b-cf7c-4b23-9e19-29643aa74c64,03/04/2015,02:08:03,7.76132,
eee531fa-0fbf-43f3-ad54-8060d1b12238,ea061571-6a1a-45c3-8068-3da8d71a4118,63ab7f9f-5ce1-43e2-b9ad-545d4b336bac,03/04/2015,04:09:44,9.64459,
f8693126-7ae9-41e6-8c76-0dd29f285c78,36de0661-0ce5-41a4-a8fe-d45c804c94ee,deb2777a-4e96-4aca-b781-38cbf4563844,03/04/2015,04:58:25,10.1767,
6a9affa1-3d21-43fb-acd5-865c0e3e77f5,9028cab1-27a9-4a9b-bba5-39f6212589c0,be5a9198-32e1-4922-a8bd-aa3825c75d26,03/04/2015,07:51:47,8.87316,
8516ae69-4b1b-4e3c-b843-4648407e37f5,8b554bcb-a257-4bd9-b262-7201b10ad15f,a2233dda-664f-47df-a7f6-94c217e17008,03/04/2015,08:14:44,6.47799,
7b299f4e-8d9f-4d82-8475-d89c45105685,f76fe054-45ea-4c5a-81c6-35c23947dcae,9f7e86c8-703c-42a3-9a2d-1638f692e7d0,03/04/2015,10:23:15,8.77504,
c47c1b64-94b1-45ae-87a4-f85a4b1ecf20,f2223de2-24cc-4693-9373-3ac429ead8a2,8a73c69b-6b43-4a77-96e7-68f52181dcf0,03/04/2015,10:51:04,4.30895,
b0d4ebd0-6354-4445-aca7-2a05fcad34c5,7e504867-c532-49b2-b7cd-8be5f10c7fce,05ff8f8a-8163-4f0b-b00d-55e81acba99b,03/04/2015,12:28:29,6.74556,
928e7fd3-a637-49f5-af0b-606e6e6c3e30,03a8d968-ba02-4166-a767-8fc80b7c064a,8847aa28-be06-477d-aa92-dc01e7b98d8a,03/04/2015,16:52:23,9.53564,
f13abee3-49f2-4ebe-b83e-222aa867f08a,d06357e2-41f2-4313-b8d5-6d8fd88b536b,be5a9198-32e1-4922-a8bd-aa3825c75d26,03/04/2015,16:57:04,9.88163,
61a9b18d-7ac4-48cb-8f9b-baa630c824f8,a0221a3c-f8b5-481e-aa5d-723ee26728dd,8b429945-43c9-4004-a86a-232a7c509e49,03/04/2015,17:37:26,14.5301,
95293a77-cb02-4fb5-9c5a-12eb6e3fd6ef,6d0c2f54-9a91-4c91-8521-54da835ee580,716666cc-7c42-4c0f-8c4d-0784070214f2,03/04/2015,23:06:10,2.01023,
3d48b750-3894-469d-88c1-d2b59e42f33a,83e84e0d-e6fd-4cfd-9f1b-e81a8ae52ee0,ce492e84-1162-4c3f-a886-64bff1af1ca0,03/04/2015,23:08:53,3.48949,
06c0532b-44c2-4fda-b001-8dd7973d7947,68beca92-876e-401b-93a9-ed8c9182f1de,b6e8e955-05ad-49c9-8c9a-20a5b8d3a302,03/04/2015,23:11:34,20.4718,
129c8ee3-b60a-4a58-9744-90f52238e6bf,809f0952-df29-4d9f-8d36-65c89ff244f4,b341d3f9-6857-4681-a2f8-601815860803,03/05/2015,00:53:37,3.27506,
08af3f89-9cab-46bf-94b5-2417fedf284d,3d782036-b211-44df-9e4d-f1ecb98ddfbe,6a30c10e-71ce-45b9-b68c-764ac181ec29,03/05/2015,01:45:58,20.3278,
976b5571-4d25-45d7-a82b-c8398b712ce0,f7513c12-2ac8-41af-b58e-ee3da00044d3,f296f4aa-904d-4398-be80-bea88949a1fe,03/05/2015,02:34:42,2.37974,
b64dde94-33ac-48b4-bdb8-b17eec4e4765,ff0aeebb-4e49-4960-9aae-f13f8d601327,4e24e76b-1f1a-49bc-ba8b-4a172bb96f57,03/05/2015,04:03:07,1.79456,
7e3dbd2e-b525-422d-9d87-015104af6b6d,f1bb7ecc-e5f4-4e8b-9427-978c8c909828,92c79fd0-ab7c-4d93-9bce-95d99c037c44,03/05/2015,06:06:15,27.4244,
64b3115f-6c01-4648-89eb-128cbf90118e,34c6a055-76ac-4779-a0ba-d90c39a975ef,4d2adb86-6667-451d-b11c-b12e832d7c96,03/05/2015,06:46:44,4.77718,
aa24048c-b75d-4c62-becf-58798ab158f0,f21fcc49-ecb6-4b5e-94ab-7ff9eec001c3,6eed8342-2202-4180-83ef-202e8e83c47b,03/05/2015,08:54:49,34.0131,
8e4cbe24-22fe-4343-a2d6-f34d8636241c,0fe8fd0c-14da-489f-a6a6-2befe75f42ef,89840808-8c6e-4b40-99de-6ee49352bcfd,03/05/2015,10:03:54,5.47834,
2183e171-4bb2-4dbe-97b9-832661c3c81f,b9acfdc1-902f-4aa9-acc0-eeafe8e8f08a,55b20446-f292-4322-a241-edb299791f47,03/05/2015,10:43:43,3.38639,
d9a9dae4-0d28-4c68-9555-40d7db0f5fc0,efe6bbab-002d-4162-9958-50149696faa9,0b4feef7-eb53-45cf-8f76-d278b99d6cd0,03/05/2015,12:55:22,22.3903,
983c7866-7d91-4e95-887e-0c721b45194c,3ddf9481-7d31-4fec-819c-601da5a17df9,288d29e1-9858-4596-83d4-0dc46fdc0bdb,03/05/2015,14:31:53,13.3409,
5bc55bc1-9f57-4366-91b4-7e45034ce9c6,004d0e9c-376a-4ccb-b575-b1530b94e107,6d18f707-ec4a-496f-bb43-8b139abc47f6,03/05/2015,14:36:33,6.94778,
6d8638d0-1b70-4360-b8f3-0d7b56c308a6,0f6f56bb-ed0c-45d4-a0ba-a8293d22fcc2,6e9c9bee-f0ee-4c0a-9be2-b251c0e3a7c9,03/05/2015,21:41:43,5.12123,
e9280ed2-b012-4786-b93e-91b80499de0b,46a6b4a8-1fd8-45c2-8af6-cea0ca3ab2f4,0c775d88-7ddb-488d-8d66-1860827498b5,03/05/2015,22:40:12,7.42968,
6a6ac967-939e-410f-a17d-b35629091499,538f310a-48b5-4364-908e-c7a50a47174d,ea979a24-5db3-4631-ab13-dbfe9be6bbe7,03/06/2015,00:05:28,33.9641,
0c948ea0-2b05-4378-b85e-0f4f79166b67,b9acfdc1-902f-4aa9-acc0-eeafe8e8f08a,55b20446-f292-4322-a241-edb299791f47,03/06/2015,02:08:06,11.738,
cae2a4d4-94d1-42c3-b1da-ff3d532688d6,e08bbf1b-ca5a-4e11-90f8-4d13ee8e8ec7,fe83248d-2d58-46ba-8666-0d61c795a2ed,03/06/2015,05:52:38,19.0973,
841cf776-92c8-4ad9-a0c4-872503d9778e,baec1c93-520f-449e-8f0c-67fcb8071f86,b6539a68-b373-4cac-9290-a5f4b524c1e1,03/06/2015,05:54:35,7.86774,
ce5990a8-821e-467a-8dbc-b5099f88bb39,14d283a5-c6e6-4c25-9afb-ebb2e1ff2a7e,561be257-4bbb-4e44-8d9a-05b19fb8dbb2,03/06/2015,06:02:44,9.55514,
eaa3740f-deeb-4ce5-8142-8a9d8595e5d5,388350c5-da53-4c53-bbca-c0c15c72e6bb,458f588c-3d71-4e41-9b67-bd5958067261,03/06/2015,06:09:00,2.18688,
897ca699-ee2b-4bc0-ada2-5047f203e10b,8c475428-61c5-4194-9d5c-5ba6af9c2ab2,c684a1f6-c7f5-433a-a2e6-fbc3cb144733,03/06/2015,10:48:14,18.0173,
7bc43e15-e599-47b5-a3dd-b28ca718f79c,c0c60200-f12a-410c-a42c-f82703a7d9c2,8bb3e9f3-10ea-41b4-9857-41e2f3bf5303,03/06/2015,11:37:14,16.7291,
05aeb150-774f-4349-a230-2746597b8a1f,43adbe71-a645-4778-802e-1e7dd6f35fba,75aea411-042e-41c9-b84d-b59ec594ac1a,03/06/2015,12:54:04,0.876379,
068c653d-347f-4f5d-a839-8e07c99fd0a1,a3b9bdf1-da56-4564-92be-728cef460ccf,7e8aa66d-2d3e-4ddc-8848-0a6331a93096,03/06/2015,14:56:48,4.1459,
401b93c0-5408-4476-8429-966e474bf8cd,f296f4aa-904d-4398-be80-bea88949a1fe,69021a27-d5dd-4c26-8afb-47fb5c5860f2,03/06/2015,15:23:08,11.5641,
f8f508d7-8f70-4cda-a55a-89a3312eabdf,2eab8aed-b0b1-47b0-942a-69300714af21,be5a9198-32e1-4922-a8bd-aa3825c75d26,03/06/2015,16:12:07,0.0100614,
a804b258-3f2c-4645-acc7-237077296c54,5715b4cb-d595-4f7f-99cc-0daf0c3f9193,47875418-4ce8-4870-8aaa-e8ca62fa63ea,03/06/2015,16:23:03,31.2207,
f323776d-773a-4ce7-a512-45fcc7380e5b,a9ed243c-9fce-4a0a-b652-983731e6031f,3984b8df-d113-41e2-b5ee-8b5d7d71fd22,03/06/2015,20:37:57,14.7356,
09bbe318-94a7-4d75-a9f3-8d83f2b2663e,1f8ffcc9-e929-4f9d-b004-45f551ffa5fd,976880cf-3699-4959-a5c8-7999e3869c91,03/06/2015,21:28:34,29.4285,
a462c103-3449-4101-9dbf-97ad97c2b081,a9524af8-e61d-4f1e-81e2-ff908b8bc7c0,63ab7f9f-5ce1-43e2-b9ad-545d4b336bac,03/06/2015,21:33:26,30.0761,
d1ef93a8-ff84-4f06-a872-46ab237bca87,a009461d-6293-4010-ac28-7f5aeb83bd82,e54c175e-9602-4b14-832c-d36fe8523f80,03/07/2015,04:18:03,7.3846,
c7cecb15-02f1-4cd3-8b54-1415ecdab65d,0e576a12-818e-40cc-8adf-03c13f30d8ff,6f6e685d-214f-49da-b041-e5c4e67df56a,03/07/2015,10:16:30,13.0776,
c0dbf4a2-b3da-4bae-a936-f548697f28b0,331e666e-4958-4d1c-8332-825cd032b397,0fe8fd0c-14da-489f-a6a6-2befe75f42ef,03/07/2015,10:32:41,35.2442,
8495fd7e-79d7-4f82-b305-873b9000643b,4bdfe183-a103-46b2-8126-299e27616228,d844910c-c60f-43cc-a5ce-6a1a68ab55ae,03/07/2015,12:32:34,4.67899,
7de6dd75-1c9e-4579-b15d-e325700a2152,f296f4aa-904d-4398-be80-bea88949a1fe,398fa301-3f39-4bd2-99f8-b38117f91fe8,03/07/2015,14:00:46,1.52675,
7b4faba2-1caf-47b7-b48e-29246b502ca4,8b554bcb-a257-4bd9-b262-7201b10ad15f,6868b91b-369c-4781-8e74-f6d50efa970b,03/07/2015,18:40:33,0.672736,
5aa90def-cb5a-4f77-b95d-6905e2588e84,05f9a82c-9f3e-4771-b868-1214c6d25be6,0577618a-5ef2-4084-9312-8caba4eed99e,03/07/2015,23:21:54,6.36398,
93692536-4a8e-4bd7-a7cf-38805f6bdb60,a460316f-6b1b-4e92-b107-693ebd5fb477,06fd9429-68ea-4e3c-86af-c7c4be0e42d6,03/07/2015,23:53:05,9.71119,
a5f21197-3f92-47a4-820b-abafc3c093a7,c615b3e2-794e-4920-8e79-327ba280b98a,1483d9e5-73ef-49ea-83ee-22b58b3225c7,03/08/2015,02:08:37,2.80142,
a22ab44b-d2f0-4137-8f5a-864d7ecd8c2e,6d18f707-ec4a-496f-bb43-8b139abc47f6,60aef075-4122-4316-bcc8-937d095942ef,03/08/2015,02:34:12,19.4316,
2111938e-888f-4902-9202-1f545025c407,10505796-a0c2-4dcf-84e6-67dae0c47c95,23ee3cc1-7063-4d30-946a-e2d6a5442053,03/08/2015,05:13:49,9.20729,
2812efda-08d3-4db6-bc83-227cbb4876ce,83b00922-ee3f-46c3-beef-d22b6f9ccff0,21bb7017-8e7a-441e-9772-d54a127c6d62,03/08/2015,05:51:41,0.796713,
e17cee21-d6a6-40e4-8bf4-9050379c2faf,206be578-7faa-4c8e-94e5-0cb87ef8297d,2bef971a-f3d1-495c-b302-18ba49afb6fe,03/08/2015,07:04:10,5.51297,
726f8032-3345-40ce-956a-d6376f8d9b21,05ff8f8a-8163-4f0b-b00d-55e81acba99b,5e8fbe97-e7f9-4882-ada9-50a539c73373,03/08/2015,08:56:46,23.1878,
62a63d95-00fe-431a-8d89-945504d44773,3d4e9fd6-0117-4020-8b81-b8f05cd0a408,88bd40c4-855d-42e1-ae99-9deae8679547,03/08/2015,10:58:09,1.90361,
71bcf456-d94a-43f9-8a8c-4f3706052e26,0fbaceda-f80c-4ced-8efd-c53ae648cc0c,be5a9198-32e1-4922-a8bd-aa3825c75d26,03/08/2015,14:00:34,2.67746,
